식당(ID),식당명,지점명,지역명,주차가능여부,와이파이제공여부,놀이방유무,다국어메뉴판제공여부,화장실정보내용,휴무일정보내용,영업시간내용,배달서비스유무,온라인예약정보내용,홈페이지(URL),인근랜드마크명,인근랜드마크위도,인근랜드마크경도,인근랜드마크와거리,스마트오더유무,대표메뉴명,식당상태,해시태그,면적정보내용
13144,마시조와,,노원구,N,N,N,Y,Y,,,N,레드테이블,"http://cityfood.co.kr/file2/h_0078/38861/,http://maijoa.modoo.at/",수락산역,37.6774663,127.0553673,257.46152,N,"육사시미(150g),육회(150g),한우꽃등심(100g),한우생등심(100g)",NORMAL,모범음식점,
13145,의정부평양면옥,,서초구,Y,Y,N,N,Y,,매일 11:00~21:00,N,레드테이블,,신사동아구찜골목,37.515625,127.0195,183.77024,N,,NORMAL,"모범음식점,블루리본,안심식당,트립어드바이저",
13146,동경1993,,노원구,Y,Y,N,N,N,,매일 11:00~22:00,N,레드테이블,http://tokyo1993.modoo.at/,노원역,37.6535198,127.0608257,218.42077,N,"모둠생선회(1인분),자연산스페셜(1인분),특수부위참치,전복회(1인분),특수부위참치회스페셜(1인분)",NORMAL,모범음식점,
13148,백년초갈비탕,서울대점,관악구,Y,Y,N,Y,N,,"평일 11:00~19:30, 토요일 11:00~19:00",N,레드테이블,,서울대학교 모두의거리,37.4700835,126.9390213,205.13641,N,,NORMAL,"모범음식점,안심식당,포장가능",
13149,평가옥,여의도점,영등포구,N,N,N,Y,N,,매일 11:00~21:30,N,레드테이블,,여의도역,37.5232497,126.9269348,90.05151,N,"녹두지짐,만두전골(1인),불고기(1인),어복쟁반(대)",NORMAL,"모범음식점,안심식당,트립어드바이저",
13150,소문난간이횟집,,은평구,N,Y,N,N,N,,매일 16:00~24:00,Y,레드테이블,http://023024974.modoo.at/,은가어린이공원,37.5827902,126.9194954,127.90247,N,,NORMAL,안심식당,
13151,맹순이꽃게아구찜,,강서구,Y,Y,N,Y,Y,,매일 11:00~23:00,Y,레드테이블,,스페이스K,37.561205,126.8310068,108.70268,N,,NORMAL,"모범음식점,안심식당",
13152,장충당,녹번점,은평구,N,Y,N,N,Y,,"매일 15:00~23:30, 주말 15:00~23:30",Y,레드테이블,"http://kanghyungogogo.modoo.at/,http://m.blog.naver.com/paionateyouth,http://intagram.com/paionate.youth",은평문화원,37.6037074,126.9279079,313.96679,N,프리미엄 보쌈(대),NORMAL,"모범음식점,안심식당,포장가능",
13153,필녀의 한정식,,송파구,Y,Y,N,Y,Y,,매일 11:30~22:00,N,레드테이블,"http://www.필녀한정식.com,http://blog.naver.com/pill2681",송파둘레길장지천길 시작점,37.499379,127.1414249,426.77771,N,,NORMAL,모범음식점,
13154,인차이나,,노원구,N,N,N,N,N,,매일 11:00~21:00,N,레드테이블,,불암산숲길 종점,37.6204502,127.0844375,367.75903,N,"B-1(3인),C-1(4인),C-2(4인),C-3(4인)",NORMAL,모범음식점,
13155,청산별곡,발산점,강서구,Y,Y,N,N,Y,연중무휴,매일 11:00~22:00,N,레드테이블,,발산역,37.5590293,126.8373108,239.87056,N,"다래정식,머루정식,보쌈,홍어 대",NORMAL,"모범음식점,안심식당,포장가능",
13156,마장고기마을,,성동구,N,N,N,Y,Y,,매일 10:00~22:00,N,레드테이블,http://www.meattown.co.kr/,용두(동대문구청)역,37.5743753,127.0378335,93.52534,N,"갈비탕,내장탕,육개장,육회",NORMAL,모범음식점,
13158,청국장과보리밥,잠실점,송파구,Y,N,N,N,Y,,매일 10:00~22:00,N,레드테이블,http://ikfoodjamil2.modoo.at/,새마을전통시장,37.5090348,127.0851607,515.9311,N,,NORMAL,"모범음식점,포장가능",
13159,하남돼지집,양재시민의숲점,서초구,Y,N,N,N,Y,,매일 17:00~23:30,N,레드테이블,http://www.hanampig.co.kr/,aT센터(에이티센터),37.4664808,127.0391128,203.53316,N,,NORMAL,"모범음식점,트립어드바이저,포장가능",
13160,남가네설악추어탕,대방점,영등포구,Y,N,N,Y,N,,,N,레드테이블,http://mrgfood.kr,보라매역,37.4992824,126.9203416,582.95757,N,"순두부추어탕,우렁추어탕,통추어탕,한방추어탕",NORMAL,"모범음식점,안심식당,포장가능",
13161,청화가든,,강북구,N,N,N,Y,N,월요일,"주말 06:00~21:00, 공휴일 06:00~21:00",N,레드테이블,,백련사(서울),37.6470369,126.9995224,274.18526,N,,NORMAL,모범음식점,
13162,풍년참숯갈비,,강남구,N,N,N,N,N,,매일 10:00~22:00,N,레드테이블,,황금온천,37.4919082,127.0252661,297.51415,N,,NORMAL,모범음식점,
13163,"오늘 , 우리",,동작구,N,N,N,N,N,,,N,레드테이블,,흑석시장,37.506875,126.96275,152.34729,N,,NORMAL,,
13164,정선곤드레쌈밥,,종로구,N,N,N,N,N,,,N,레드테이블,,평창동 갤러리 거리,37.6107185,126.9752034,65.4149,N,"더덕불고기쌈밥정식,우엉제육+쌈밥정식,정선곤드레쌈밥정식,훈제오리쌈밥정식",NORMAL,모범음식점,
13165,메시야,,용산구,N,N,N,N,N,일요일,매일 11:00~22:00,Y,레드테이블,,롯데쇼핑 롯데아울렛 서울역점[한국관광 품질인증/Korea Quality],37.5523931,126.971072,281.20584,N,,NORMAL,모범음식점,
13166,부다스벨리,이태원점,용산구,N,Y,N,N,Y,,매일 11:30~22:00,N,"레드테이블,네이버",http://www.intagram.com/buddhabelly_official,해밀톤 쇼핑센터,37.5347432,126.993871,130.93498,N,,NORMAL,트립어드바이저,
13167,중화요리온,,양천구,Y,Y,N,N,Y,,매일 11:00~22:00,N,레드테이블,,용왕정,37.5461658,126.8717258,71.83527,N,,NORMAL,"모범음식점,안심식당",
13169,최민석 마구로,,중랑구,Y,N,N,N,N,,"평일 11:30~24:00, 토요일 11:30~24:00, 일요일 11:30~24:00",N,레드테이블,,태릉입구역,37.6191471,127.0751544,383.96168,N,"최민석 마구로 VIP 특선(저녁/1人),최민석 마구로 선(저녁/1人),최민석 마구로 실장특선(저녁/1人),최민석 마구로 진(저녁/1人)",NORMAL,"모범음식점,안심식당",
13170,송담추어탕,미아점,강북구,N,N,N,N,N,,매일 10:00~22:00,N,레드테이블,,방천골목시장,37.6125968,127.0328851,213.68772,N,,NORMAL,모범음식점,
13171,일산칼국수,,종로구,N,N,N,N,N,,,N,레드테이블,,가람화랑,37.5742757,126.9856035,165.00588,N,,NORMAL,,
13172,찜사랑해물,,성동구,Y,N,N,Y,N,,매일 10:00~22:00,N,레드테이블,,"서울교통공사 (신정,수서,천왕)",37.5625756,127.0572167,203.82306,N,,NORMAL,모범음식점,
13173,돈떼목장,,영등포구,Y,Y,N,N,Y,,매일 11:00~23:00,N,레드테이블,,여의도샛강생태공원,37.5187393,126.9218442,369.68644,N,"간장꽃게장(대),뒷고기,소갈비살,차돌박이",NORMAL,"모범음식점,안심식당",
13174,양평막국수&숯불닭갈비,,마포구,N,N,N,Y,N,,,N,레드테이블,,디지털 파빌리온,37.5795345,126.8897676,215.75416,N,"돼지갈비(350g),삼겹수육(300g),숯불닭갈비(300g),양념소갈비살(160g)",NORMAL,"모범음식점,안심식당",
13176,쌍마횟집,,마포구,N,Y,N,N,N,"일요일, 공휴일","평일 10:00~00:00, 토요일 10:00~00:00",Y,"레드테이블,네이버",http://angmaahimi.modoo.at,마포돼지갈비거리,37.5402705,126.9445624,185.29501,N,,NORMAL,"모범음식점,안심식당",
13177,신이주신선물 오리고기 싸고맛있는집,,서초구,Y,N,N,N,N,,,N,레드테이블,,논현 가구거리,37.511141,127.022619,114.0207,N,,NORMAL,모범음식점,
13178,우리가참순대,봉천2호점,관악구,N,N,N,N,N,연중무휴,매일 10:00~23:00,N,레드테이블,http://marttore.naver.com/woori_cham,행운동먹자골목,37.4818919,126.9543345,89.10867,N,"시래기순대국(특),싸락순대,양푼감자탕(大),참순대국(특)",NORMAL,"모범음식점,안심식당,포장가능",
13179,속초붉은대게,,강서구,Y,Y,N,N,Y,,,N,레드테이블,,,,,,N,,NORMAL,"모범음식점,안심식당",
13180,정박사정육식당,서울대입구점,관악구,N,N,N,Y,N,,,N,레드테이블,,낙성대시장,37.4786386,126.9560359,98.10698,N,,NORMAL,"모범음식점,안심식당",
13181,매스플레이트,안암본점,성북구,Y,Y,N,N,N,,,N,레드테이블,,고려대(종암)역,37.5904299,127.0362211,116.10439,Y,,NORMAL,"모범음식점,트립어드바이저,포장가능",
13182,귀품찬 숯불갈비,수유직영점,강북구,Y,N,N,Y,Y,,매일 11:00~22:00,N,레드테이블,http://www.intagram.com/guipoomchan,수유북부시장,37.6365447,127.016156,471.5655,N,,NORMAL,"모범음식점,포장가능",
13183,아차산 산울,,광진구,N,N,N,N,N,,,N,레드테이블,,광나루(장신대)역,37.545175,127.1035147,199.59818,N,,NORMAL,"씨트립,트립어드바이저",
13184,하이보,,강남구,Y,Y,N,Y,Y,,매일 11:00~24:00,N,레드테이블,http://www.hibo.co.kr/,한국문화의집,37.5068182,127.0604764,126.57035,N,,NORMAL,모범음식점,
13185,천장어,잠실점,송파구,Y,N,N,N,Y,,,N,레드테이블,,아시아공원,37.510082,127.0767026,233.27001,N,,NORMAL,"모범음식점,포장가능",
13187,맛남굼터,,강서구,N,Y,N,N,Y,,매일 11:30~24:00,N,레드테이블,,대원종합시장,37.5443981,126.8365347,210.78554,N,"돼지 한마리(800g),소한마리(800g),한우 육회(150g),한우투뿔채끝등심1++(150g)",NORMAL,"모범음식점,안심식당",
13188,봉평고향메밀촌,서울본점,서초구,N,N,N,Y,N,,,N,레드테이블,,신사동간장게장골목,37.5151904,127.0182721,109.2514,N,,NORMAL,모범음식점,
13189,도마에,숙대본점,용산구,N,Y,N,Y,Y,,,N,레드테이블,,남영역,37.5416321,126.9712441,222.73998,Y,,NORMAL,"모범음식점,포장가능",
13190,대도식당,마포대로점,마포구,N,N,N,Y,N,,매일 11:00~22:00,N,레드테이블,http://www.intagram.com/thebay101_official,마포돼지갈비거리,37.5402705,126.9445624,89.06718,N,,NORMAL,모범음식점,
13191,돈구어,,성동구,Y,Y,N,Y,Y,일요일,매일 15:00~00:00,N,레드테이블,http://9517.enterapp.kr/,왕십리곱창거리,37.5652865,127.0364202,193.88213,N,,NORMAL,모범음식점,
13192,예담한우,,강남구,N,N,N,Y,N,,"매일 10:00~22:00, 매일 15:30~16:30",Y,레드테이블,,국기원(세계태권도본부),37.501971,127.0302792,173.3589,N,,NORMAL,모범음식점,
13193,칠프로 칠백식당,포스코점,강남구,Y,Y,N,Y,Y,토요일,평일 11:00~22:00,N,"레드테이블,네이버",http://www.7pro700.com/,선릉역,37.5074134,127.058047,130.85905,N,,NORMAL,모범음식점,
13194,마실,,동작구,Y,Y,N,Y,Y,,매일 11:00~22:00,N,레드테이블,http://blog.naver.com/mail2011,남성역,37.4847432,126.9711309,118.76739,N,,NORMAL,안심식당,
13196,롯데마켓999,방이점,송파구,N,N,N,N,N,,,N,레드테이블,,신천 어린이교통공원,37.5160068,127.101739,64.90658,N,,NORMAL,,
13197,조가네 갑오징어,송파 석촌호수점,송파구,Y,N,N,N,Y,,,N,레드테이블,"http://blog.naver.com/joganeea,http://jonlee.co.kr/",불광사,37.5072495,127.1028864,143.1438,N,,NORMAL,"모범음식점,포장가능",
13198,오발탄,삼성점,강남구,N,N,N,Y,N,,"매일 11:30~23:00, 점심시간 11:30~15:00",N,레드테이블,http://www.hiobaltan.com/,한국종합무역센터(코엑스),37.5117454,127.0591541,395.93932,N,,NORMAL,"모범음식점,트립어드바이저",
13199,순두부와청국장,신림점,관악구,Y,N,N,N,N,,,N,레드테이블,http://blog.naver.com/hyoofood,신원시장,37.4821616,126.9276235,26.26359,N,"들깨굴순두부,얼큰순두부,청국장,초당순두부",NORMAL,"모범음식점,안심식당,포장가능",
13200,금하,,광진구,Y,N,N,N,N,연중무휴,"매일 11:00~14:30, 매일 17:00~22:00",N,레드테이블,"http://www.kum-ha.com/,http://all4048000.modoo.at/",건국대학교 모두의거리,37.5385074,127.0765028,165.18017,N,Lunch Menu A,NORMAL,모범음식점,
13201,풍년참숯갈비,,송파구,N,N,N,N,N,일요일,매일 11:00~22:00,N,레드테이블,,가락시장역,37.4929149,127.1182195,344.25,N,,NORMAL,모범음식점,
13202,갈비사랑,,서초구,Y,Y,N,N,Y,,매일 11:30~22:00,N,레드테이블,"http://www.galbiarang.com/,http://www.intagram.com/galbiarang",말죽거리,37.4845112,127.0376936,231.52749,N,,NORMAL,모범음식점,
13203,진참치,,양천구,N,N,N,N,N,,"매일 17:30~00:00, 일요일 17:30~22:00",Y,레드테이블,,신정제일시장,37.5208693,126.8539513,122.04154,N,,NORMAL,"모범음식점,안심식당",
13204,돈까스클럽,고척점,구로구,N,N,N,Y,N,월요일,매일 11:30~21:30,N,레드테이블,"http://www.tonkatuclub.co.kr/,http://www.facebook.com/tonkatuclub",개봉역,37.4946907,126.8591677,344.29082,N,,NORMAL,모범음식점,
13205,태백산맥,,중구,Y,Y,N,N,Y,,매일 11:00~22:00,N,레드테이블,"http://www.xn--b02b15bx2fuvh57nurg.com/,http://taebackan.modoo.at",약수역,37.5547626,127.0105102,214.72108,N,"태백살치살(150g),태백생등심(150g),태백설화등심(150g),태백안창살(150g)",NORMAL,모범음식점,
13206,다솔,,종로구,Y,N,N,N,Y,공휴일,,N,레드테이블,,안녕인사동,37.574484,126.983562,81.90401,N,"다솔모듬샤브,오리참나무훈제(大),일품,해물누룽지탕(大)",NORMAL,"모범음식점,안심식당",
13207,상암고기마을,,마포구,N,N,N,N,N,,매일 15:00~03:00,N,레드테이블,http://cityfood.co.kr/file2/h_0085/42271/,YTN,37.579179,126.8923007,235.18129,N,"1+한우꽃등심(180g),1+한우둥심(180g),1+한우차돌(170g),1+한우채끝(180g)",NORMAL,"모범음식점,안심식당",
13208,안씨네 쭈꾸미,성수점,성동구,N,N,N,N,N,토요일,"평일 11:30~22:30, 일요일 16:30~21:00",N,레드테이블,,뚝섬역,37.5471882,127.0473655,95.32421,N,"쭈꾸미 데침,쭈꾸미 볶음,쭈꾸미 삼겹살,쭈꾸미 새우",NORMAL,"모범음식점,포장가능",
13209,돈까스잔치,동빙고점,용산구,Y,Y,N,N,Y,,"매일 10:30~21:30, 공휴일 10:30~21:30",N,레드테이블,"http://www.donzanchi.co.kr/,http://www.intagram.com/donzanchi/,http://www.facebook.com/donzanchi,http://marttore.naver.com/oonimbread",서빙고역,37.5199375,126.9900376,310.68484,N,,NORMAL,"모범음식점,포장가능",
13210,칠프로칠백식당,마포점,마포구,N,N,N,Y,N,연중무휴,매일 16:00~23:00,N,레드테이블,,마포대교 야경,37.536471,126.9418447,83.07896,N,,NORMAL,"모범음식점,안심식당",
13211,돈대감,,중랑구,N,N,N,N,N,,매일 10:30~21:00,N,레드테이블,,망우역,37.5992529,127.0912672,337.73761,N,,NORMAL,모범음식점,
13212,긴자,,영등포구,N,N,N,N,N,,"매일 11:30~21:30, 토요일 11:30~21:00",N,레드테이블,,KBS온,37.5260245,126.9167445,114.77821,N,"긴자사시미,민물장어요리,스페셜사시미,참치(오도로, 주도로, 배꼽살), 전복사시미",NORMAL,"모범음식점,안심식당",
13213,마뇨떡볶이,,관악구,Y,N,N,N,N,,매일 11:00~22:00,N,레드테이블,"http://www.manyotb.com,http://blog.naver.com/manyotteokbokki1",신림역,37.4843438,126.9289409,26.26359,N,,NORMAL,"모범음식점,안심식당",
13214,청국장과 보리밥,강동점,강동구,Y,Y,N,Y,Y,,"매일 11:00~15:00, 매일 16:00~21:30",N,레드테이블,"http://www.ikfood.com/,http://ikfoodgangdonggu.modoo.at/",일자산자연공원,37.5327335,127.1508007,111.08171,N,,NORMAL,"모범음식점,포장가능",
13215,원조강영숙봉평메밀촌,신당점,중구,N,N,N,N,N,,매일 10:00~22:00,N,레드테이블,,신당동 떡볶이 골목,37.5630581,127.0146095,67.30884,N,"보쌈정식,보쌈한접시,부뚜막보쌈(대),회막국수(곱)",NORMAL,모범음식점,
13216,주식회사 우미노히,,강남구,N,N,N,N,N,,,N,레드테이블,,갤러리미,37.5252492,127.0472215,137.56264,N,,NORMAL,,
13217,우림정,,중구,N,N,N,N,N,,,N,레드테이블,http://woolimjung.modoo.at/,서울 약현성당,37.5591438,126.9674195,144.66287,N,"삼겹살(1인분/170g),소갈비살(1인분/170g),한우등심(1인분/170g),한우차돌(1인분/170g)",NORMAL,모범음식점,
13218,뚜띠파스타,,은평구,N,N,N,N,N,,,N,레드테이블,,신응암시장,37.5940865,126.9188273,173.66835,N,,NORMAL,,
13219,명인등심,삼성직영점,강남구,Y,Y,N,N,Y,,"평일 11:30~22:00, 주말 11:30~22:00, 공휴일 11:30~22:00",N,레드테이블,"http://marttore.naver.com/cdfnb09,http://www.intagram.com/myeongin_deungim/,http://myeongindeungim.modoo.at/,http://www.facebook.com/myeongindeungim/",스타필드 코엑스몰,37.5125278,127.058843,201.44749,N,,NORMAL,포장가능,
13220,손큰할매순대국,서대문역점,서대문구,N,N,N,Y,N,,매일 00:00~24:00,N,레드테이블,http://www.onkun.co.kr/,서울 구 러시아공사관,37.5684261,126.9714161,124.3354,N,,NORMAL,"모범음식점,포장가능",
13221,사랑방,,중랑구,Y,Y,Y,N,Y,,매일 00:00~24:00,N,레드테이블,,유영시장,37.5914012,127.0966931,139.32184,N,"생삼겹살(180g/1인분),스테이크갈비(250g/1인분),양념소갈비살(150g/1인분),왕갈비(250g/1인분)",NORMAL,모범음식점,
13223,민물장어직판장 장어세상,,서대문구,N,Y,N,N,Y,연중무휴,매일 11:00~00:00,N,레드테이블,,홍제시장,37.5881066,126.9437742,166.15736,N,,NORMAL,"모범음식점,트립어드바이저",
13224,박대박부대찌개,노원본점,노원구,Y,N,N,Y,N,,매일 00:00~24:00,N,레드테이블,http://parkdb.modoo.at/,노원역,37.6561167,127.0624106,254.93478,N,,NORMAL,"모범음식점,포장가능",
13225,부림정,뚝섬유원지역점,광진구,N,N,N,N,N,,매일 10:00~22:00,N,레드테이블,,뚝섬유원지역,37.5319545,127.0670172,137.35609,N,,NORMAL,모범음식점,
13226,돈벼락맛집,,성동구,N,N,N,N,N,일요일,매일 10:00~22:30,N,레드테이블,,언더스탠드에비뉴,37.5436037,127.043614,183.63124,N,,NORMAL,모범음식점,
13227,맛찬들왕소금구이,노원점,노원구,Y,Y,N,N,Y,,매일 12:10~22:00,Y,레드테이블,http://iriro.kr/template_3/050-6185-4264/,노원역,37.6561167,127.0624106,337.73791,N,,NORMAL,"모범음식점,포장가능",
13229,와인앤다인,,강남구,N,N,N,N,N,,매일 11:00~22:30,N,레드테이블,http://www.hotelriviera.co.kr/retaurant/retaurant_01.ap,청담공원,37.5211581,127.0526683,334.91446,N,,NORMAL,모범음식점,
13230,카페비스타,,강남구,N,N,N,N,N,,"매일 06:30~24:00, 조식 06:30~10:00",N,레드테이블,http://www.hotelriviera.co.kr/retaurant/retaurant_02.ap,갤러리 서림,37.5201388,127.0560653,334.91446,N,,NORMAL,모범음식점,
13231,호텔리베라 더칼라,,강남구,Y,N,N,Y,N,,매일 11:30~22:00,N,레드테이블,http://www.hotelriviera.co.kr,청담제일시장,37.5264166,127.0496405,334.91446,N,,NORMAL,트립어드바이저,
13233,국빈,,강남구,N,N,N,N,N,,,Y,레드테이블,,라트어린이극장,37.4842816,127.0423009,189.31766,N,,NORMAL,,
13234,어물전,금천독산점,금천구,Y,Y,N,Y,Y,,매일 11:00~22:00,Y,레드테이블,http://blog.naver.com/eomuljeon,강남골목시장,37.4825813,126.9049059,92.7896,N,,NORMAL,"모범음식점,포장가능",
13235,서래본가,,서초구,Y,N,N,N,Y,,매일 11:30~22:00,N,레드테이블,,국립중앙도서관,37.4979793,127.0028374,35.85326,N,,NORMAL,"모범음식점,씨트립,안심식당",
13236,황토골,,서대문구,Y,N,N,N,Y,,평일 10:00~22:30,N,레드테이블,,이충순 자결 터,37.5615436,126.9709774,41.96101,N,,NORMAL,모범음식점,
13237,소들녘,서초점,서초구,Y,Y,N,Y,Y,,매일 11:00~22:00,N,"레드테이블,네이버","http://www.jahomarket.com,http://www.dnofficial.com/default/",동양 국악기제작소,37.4842075,127.009978,97.19743,N,,NORMAL,"모범음식점,포장가능",
13238,일품가든,,중구,N,N,N,N,N,일요일,,N,레드테이블,,LW컨벤션,37.5609714,126.9683443,73.29721,N,"정일품한우1+ 소고기샤브,한우 1++ 갈비살(1인/150g),한우 1++ 꽃등심(1인/150g),한우 1++살치살(1인/150g)",NORMAL,모범음식점,
